date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:05:51	3428/3428	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202018%2020:03:13%20GMT	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/index.html	(from )
17:05:51	1059/1059	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2028%20Mar%202018%2020:03:12%20GMT	http://ftp.feq.ufu.br/robots.txt		(from )
17:05:51	148/148	---M--	200	added ('OK')	image/gif	etag:%2294-3e95722b75a00%22	http://ftp.feq.ufu.br/icons/blank.gif	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/icons/blank.gif	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/)
17:05:52	216/216	---M--	200	added ('OK')	image/gif	etag:%22d8-3e95722b75a00%22	http://ftp.feq.ufu.br/icons/back.gif	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/icons/back.gif	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/)
17:05:52	225/225	---M--	200	added ('OK')	image/gif	etag:%22e1-3e95722b75a00%22	http://ftp.feq.ufu.br/icons/folder.gif	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/icons/folder.gif	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/)
17:05:52	245/245	---M--	200	added ('OK')	image/gif	etag:%22f5-3e95722b75a00%22	http://ftp.feq.ufu.br/icons/unknown.gif	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/icons/unknown.gif	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/)
17:05:52	2686/2686	---M--	200	added ('OK')	text/html	etag:%22a7e-42418650cdf00%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/Contents.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/Contents.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/)
17:05:52	12953/12953	---M--	200	added ('OK')	text/html	etag:%223299-422c629067280%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/solvesdp.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/solvesdp.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/)
17:05:53	229/229	---M--	200	added ('OK')	image/gif	etag:%22e5-3e95722b75a00%22	http://ftp.feq.ufu.br/icons/text.gif	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/icons/text.gif	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/)
17:05:53	1013/1013	---M--	200	added ('OK')	text/html	etag:%223f5-401c679797d00%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/yalmip.htm	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/yalmip.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/)
17:05:53	3716/3716	---M--	200	added ('OK')	text/html	etag:%22e84-40a93397ff500%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/yalmipdemo.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/yalmipdemo.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/)
17:05:53	17389/17389	---M--	200	added ('OK')	text/html	etag:%2243ed-413ec31597b00%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/yalmiptest.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/yalmiptest.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/)
17:05:54	3428/3428	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202018%2020:03:16%20GMT	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/?C=M;O=A	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/indexf8a0.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/)
17:05:54	3428/3428	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202018%2020:03:16%20GMT	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/?C=N;O=D	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/indexc052.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/)
17:05:54	3428/3428	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202018%2020:03:16%20GMT	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/?C=D;O=A	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/index30b5.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/)
17:05:54	3428/3428	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202018%2020:03:16%20GMT	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/?C=S;O=A	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/indexbfec.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/)
17:05:55	6241/6241	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202018%2020:03:16%20GMT	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/demos/	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/demos/index.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/)
17:05:55	1954/1954	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202018%2020:03:17%20GMT	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/modules/	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/modules/index.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/)
17:05:56	5437/5437	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202018%2020:03:18%20GMT	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/operators/	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/operators/index.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/)
17:05:58	13709/13709	---MC-	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202018%2020:03:17%20GMT	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/htmldata/	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/htmldata/index.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/)
17:05:58	3428/3428	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202018%2020:03:20%20GMT	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/?C=N;O=A	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/indexb70a.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/?C=N;O=D)
17:05:59	3428/3428	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202018%2020:03:21%20GMT	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/?C=M;O=D	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/index72c9.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/?C=M;O=A)
17:05:59	14126/14126	---MC-	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202018%2020:03:18%20GMT	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/solvers/	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/solvers/index.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/)
17:05:59	34894/34894	---MC-	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202018%2020:03:16%20GMT	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/index.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/)
17:05:59	36460/36460	---MC-	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202018%2020:03:17%20GMT	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/index.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/)
17:05:59	3428/3428	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202018%2020:03:21%20GMT	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/?C=S;O=D	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/index5851.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/?C=S;O=A)
17:05:59	3428/3428	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202018%2020:03:21%20GMT	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/?C=D;O=D	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/indexad3f.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/?C=D;O=A)
17:06:00	6673/6673	---M--	200	added ('OK')	text/html	etag:%221a11-3de908e687800%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/Contents.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/Contents.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/)
17:06:00	2808/2808	---M--	200	added ('OK')	text/html	etag:%22af8-4065021610780%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/abs.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/abs.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/)
17:06:01	2373/2373	---M--	200	added ('OK')	text/html	etag:%22945-41282232c5900%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/and.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/and.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/)
17:06:02	222/222	---M--	200	added ('OK')	text/html	etag:%22de-4198520c57980%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/any.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/any.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/)
17:06:03	34894/34894	---MC-	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202018%2020:03:22%20GMT	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/?C=N;O=D	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/indexc052.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/)
17:06:03	1598/1598	---M--	200	added ('OK')	text/html	etag:%2263e-41a994ef77000%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/assign.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/assign.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/)
17:06:03	34894/34894	---MC-	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202018%2020:03:22%20GMT	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/?C=M;O=A	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/indexf8a0.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/)
17:06:04	869/869	---M--	200	added ('OK')	text/html	etag:%22365-3de908966bb00%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/binary.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/binary.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/)
17:06:04	34894/34894	---MC-	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202018%2020:03:23%20GMT	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/?C=S;O=A	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/indexbfec.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/)
17:06:04	1834/1834	---M--	200	added ('OK')	text/html	etag:%2272a-420400c778d80%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/blkdiag.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/blkdiag.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/)
17:06:04	1191/1191	---M--	200	added ('OK')	text/html	etag:%224a7-4138452e20e80%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/bounds.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/bounds.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/)
17:06:05	300/300	---M--	200	added ('OK')	text/html	etag:%2212c-40f13b12aa580%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/brutepersp.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/brutepersp.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/)
17:06:05	278/278	---M--	200	added ('OK')	text/html	etag:%22116-41aa93f249580%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/cat.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/cat.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/)
17:06:05	34894/34894	---MC-	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202018%2020:03:25%20GMT	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/?C=D;O=A	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/index30b5.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/)
17:06:05	1290/1290	---M--	200	added ('OK')	text/html	etag:%2250a-4198520c57980%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/ceil.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/ceil.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/)
17:06:05	424/424	---M--	200	added ('OK')	text/html	etag:%221a8-4198520c57980%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/circshift.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/circshift.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/)
17:06:05	954/954	---M--	200	added ('OK')	text/html	etag:%223ba-4198520c57980%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/clean.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/clean.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/)
17:06:06	406/406	---M--	200	added ('OK')	text/html	etag:%22196-3de2990882980%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/clearsdpvar.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/clearsdpvar.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/)
17:06:06	988/988	---M--	200	added ('OK')	text/html	etag:%223dc-41b1232e3e500%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/cone.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/cone.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/)
17:06:06	214/214	---M--	200	added ('OK')	text/html	etag:%22d6-40b468764f780%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/conj.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/conj.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/)
17:06:06	673/673	---M--	200	added ('OK')	text/html	etag:%222a1-4201548c33f80%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/conv.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/conv.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/)
17:06:06	1668/1668	---M--	200	added ('OK')	text/html	etag:%22684-41cf08500e600%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/cos.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/cos.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/)
17:06:07	445/445	---M--	200	added ('OK')	text/html	etag:%221bd-4198520c57980%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/ctranspose.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/ctranspose.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/)
17:06:07	739/739	---M--	200	added ('OK')	text/html	etag:%222e3-3de2990882980%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/cut.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/cut.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/)
17:06:07	628/628	---M--	200	added ('OK')	text/html	etag:%22274-3e59dc2fb3080%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/degreduce.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/degreduce.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/)
17:06:07	1627/1627	---M--	200	added ('OK')	text/html	etag:%2265b-3de2990882980%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/degree.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/degree.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/@sdpvar/)
